"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"Rcc2",0.539445244644263,0.488265764023384,0.49369574894902,0.380230202656504,0.0976323053759268,0.320855131387544,0.394533268239152,0.364804569888747,0.344209058748877,0.337549027455375,0.341742638447363,0.315658260245849,0.254640213044445,0.425074432743789,1,0.30328796416496,0.226084652097912,0.342586071663819,0
"Rhoh",0.957945944361601,0.807128779123037,0.763903499176331,0.483190618541279,0.0547690121241472,0.568442263773981,0.631858343998623,0.612083470783918,0.579238499380843,0.5605208966422,0.570917630166251,0.54505592331455,0.636986825974501,0.764332032565189,1,0.521172048212007,0.359572458508427,0.504948462692964,0
"Clip1",0.664220654159242,0.578806649759108,0.575511803139925,0.39689820688624,0.0849777316157924,0.388388297004181,0.456189507044029,0.430122411609264,0.404132985308221,0.39877099395509,0.404132985308221,0.371938879593212,0.345543910507761,0.505212224810148,1,0.403189788745246,0.253686021924501,0.384056557470075,0
"Gtf2ird2",0.94319739222883,0.79422102970132,0.758804558397104,0.480559448821985,0.0686950453003259,0.555244979292767,0.622469743095675,0.59886982375706,0.565070053972794,0.54907766359061,0.562525427081274,0.52706025719902,0.568949919400154,0.655435685773127,1,0.77606413514914,0.319993225760205,0.503458981933789,0
"Srrm3",0.143854068146518,0.126730769400932,0.141562906149475,0.0966599009889176,0.0113644938479453,0.0712355159711672,0.0899995664253173,0.0815112091389714,0.0843753761434661,0.0765845458699357,0.0669163077251935,0.0816923076799323,0.0755280125845521,0.0525465755603899,1,0.184540083577218,0.0414330348460782,0.0375947325153904,0
"Sh2b2",0.546127420348092,0.503543961526207,0.511057116064948,0.413433100621342,0.114520864989287,0.321981822681586,0.412522538113915,0.375992660906429,0.354677470665448,0.349081566339316,0.353832192058158,0.312124338488855,0.236519678766126,0.675872695196402,1,0.289654277252796,0.22071802325068,0.368935862967258,0
"3110082I17Rik",0.760660257653802,0.676565047213891,0.67950413229605,0.495893029541941,0.117524514630278,0.44823032521609,0.539082372497582,0.502141934783842,0.471328932450973,0.47070858828371,0.472158906398451,0.411320024365994,0.401248976709953,0.96314280024461,1,0.410599492099393,0.28812386859008,0.46918824107103,0
"4930587E11Rik",0.032018611217554,0.0477306035179828,0.0882002237368925,0.0472345788173182,0.0012733775873285,0.0171915692446346,0.027006708468696,0.0215121621738132,0.0182853851926086,0.00909631456089406,0,0.00704905272140042,0.0209439739278294,0.0845057542204336,1,0.0623326576971566,0.0183948066567681,0.0185184365648299,0.00811979427608526
"Ing4",0.629798064467744,0.555280301690665,0.556244725102676,0.397439444822443,0.0920638705091708,0.371542971216061,0.441031006090911,0.413800432762244,0.389888456052414,0.382755103794808,0.388021348564798,0.361689196827023,0.31951604548868,0.444151533454103,1,0.412810799797785,0.25222345700895,0.379363714375806,0
"Eps8l1",0.103204799231804,0.100096397294828,0.120623198719603,0.0760470546481468,0.00852392331372333,0.0503386768091818,0.0654404331551883,0.059044731736372,0.060372185644988,0.0527127981702312,0.0437494772857869,0.0567434661707762,0.0588701445329409,0.0583339086580374,1,0.140327218441121,0.0247275257826407,0.0298704036259369,0
"Gm37494",0.985205423598818,0.830129727494023,0.797149591224505,0.505802661549611,0.0788459957559491,0.578159101586505,0.651138290162463,0.624746659104709,0.589008121146092,0.572257946024811,0.587313336509454,0.549503169814564,0.572091225422871,0.663715414235753,1,0.95183945483377,0.317901740340046,0.528257613964742,0
"Ddhd2",0.269964151944026,0.223222067996797,0.243336024669282,0.195099104180297,0.0433795100271723,0.14450473505983,0.187728731747601,0.170689179212888,0.17151788204135,0.160736763319755,0.148306007591723,0.162909409003282,0.126808400380978,0.0596200141991173,1,0.280024397154968,0.186458220601832,0.0987004574522689,0
"Cbr4",0.162925120484553,0.141432074523107,0.155205584453593,0.104337710445741,0.00989772689451147,0.0751361373561151,0.0934500195016476,0.079850675766661,0.0782494584793052,0.0686109448290289,0.0673438332181641,0.0854227296789153,0.0521524643164043,0.421828782755245,1,0.0244367684732179,0.0105112753148096,0.0180735315427903,0
"Csnk2a2",0.426560235196201,0.397114271048619,0.40699416800637,0.345216680132335,0.104984885330162,0.245463755877226,0.332984337404561,0.301276176465874,0.286457100401101,0.277290953586265,0.280093243883394,0.261525284459468,0.171495011946408,0.401138334919014,1,0.233131295177626,0.186925865940752,0.31312420411526,0
"Slc38a7",0.263713152462227,0.212663139021608,0.235945200497323,0.17775621104763,0.0332833570722848,0.139247551916357,0.174752017492328,0.161429653270235,0.166767988962446,0.156130786173186,0.138256031452552,0.151812381234137,0.151048088476276,0.0523923415907932,1,0.643588325623692,0.184281239474984,0.0791791419601134,0
"Pard3",0.165329622119468,0.140030305838355,0.154830823875115,0.108726396851131,0.0143674994639925,0.0827161892609188,0.103634412079801,0.0940818033542043,0.097285778479303,0.0892003713290408,0.0791433791089799,0.0946238187718394,0.0831539990226407,0.0504487537890409,1,0.202518225120383,0.0564174396163103,0.0397923384064994,0
"1700017B05Rik",0.5827057092256,0.5397445104586,0.548823929278129,0.450262080794925,0.130212558745682,0.342273028386872,0.444648006760729,0.403856295568631,0.38131555267692,0.375428668786427,0.38072849945641,0.331321500948917,0.248724287927405,0.844639519127419,1,0.317909716940547,0.238691856853743,0.413729817360681,0
"Stk11",0.603905639654579,0.557078180168567,0.565325258675689,0.457510340742674,0.128761678111038,0.356579350952374,0.456533399833682,0.415939533244296,0.392254738210763,0.387236891370086,0.392228017828491,0.340468123409168,0.265936989689533,0.855073737147693,1,0.328876199009257,0.24451820424407,0.418908302117481,0
"Mettl25",0.493976925606339,0.453719570180542,0.460203138680214,0.369523472107005,0.101295599909873,0.29383887730182,0.371424579056315,0.34063562286562,0.322206278819421,0.314300296354595,0.317851012823589,0.295933606440382,0.223591868341536,0.389264390664479,1,0.276663694999906,0.214142573661618,0.329621147586405,0
"Rps27a",0,0.133707429479202,0.344278620825681,0.530822900990899,0.5395892008241,0.722923101948594,0.683566443148736,0.702475211121156,0.911411456652829,0.88264715645392,0.857205822478807,0.814384073018852,0.906513170256646,0.978431778983581,0.993928823617972,1,0.9496749282047,0.736796859413344,0.360965997990373
"Gngt2",0.726651994639127,0.626203946967972,0.616715555518641,0.41070656560629,0.0795808939011085,0.420777534814247,0.489994262760368,0.464361601304739,0.43509407994474,0.431962635545076,0.435474215459134,0.395528870476609,0.400807614412868,0.639110353473714,1,0.397617310000735,0.261091635047592,0.404317756297978,0
"Cacng4",0.185990989405871,0.153196513373474,0.169023193029314,0.121664382807085,0.0186615513936054,0.0941567864019649,0.117459135695256,0.10677397500215,0.109847412335166,0.101322237290398,0.0911278836261285,0.107228296867358,0.0886440630155745,0.0501621077395011,1,0.209486166393551,0.0719323295018654,0.0406752388534221,0
"Cd300lb",0.161882861341146,0.140784880462651,0.1546023021785,0.103750455738078,0.00969889391678194,0.0745411819696455,0.0927542004029296,0.0791910453851438,0.0775490119648624,0.0678970446869205,0.0666231237914531,0.0847673309255686,0.0519857340054379,0.423550626676652,1,0.0232999937440647,0.0104664698821566,0.0178099873371593,0
"Fam49a",0.964239722948818,0.812084638519945,0.768873750100123,0.483578048661493,0.0561311487069648,0.569404858926366,0.634421641603025,0.614655489268996,0.580689758388377,0.563315953025679,0.571762588443244,0.546443735257504,0.644791490562939,0.79869548156454,1,0.498392477541762,0.362005049643684,0.507519913923466,0
"Gm47664",0.406129566955436,0.371287414673256,0.387823786708784,0.340439264947419,0.111018940637444,0.232936795761304,0.323430623020802,0.295236154265013,0.288769599874839,0.274086864075676,0.260889503839338,0.272025756181641,0.227425303581157,0.138136184955023,1,0.544611758742649,0.174737016460115,0.374546754925778,0
"Dtnbp1",0.879100508950393,0.740345751472194,0.706465577217149,0.443015736106388,0.0612835812348627,0.512945780865903,0.577071966797042,0.55617783766385,0.52321142186397,0.511897080521607,0.518944867442608,0.487253450551012,0.550487359599934,0.689569361559684,1,0.512267361180144,0.312645893047523,0.465055866467663,0
"Mterf3",0.295641159701541,0.250143247590841,0.270014936036419,0.222920336504577,0.0581511865534667,0.163414136347475,0.213816497843665,0.194929333942909,0.194868400802887,0.183633210811828,0.170691317580305,0.184566661619457,0.147307233798168,0.0737355576740236,1,0.320952525480676,0.182001276589612,0.182344945590959,0
"Msh3",0.395178385634162,0.332263872948857,0.358077775710386,0.281098844070279,0.0574200693884715,0.200678294234381,0.265074357878271,0.233433297149707,0.227470801879644,0.215585965069505,0.220053587605854,0.21169022899056,0.0961107120684277,0.966586931223985,1,0.130910972500104,0.314820236971221,0.0475261589186819,0
"Naip5",0.765529907778878,0.66999198111153,0.669044685146514,0.468836506844402,0.107245410815013,0.451883664772915,0.531194752596362,0.500595487593808,0.473203750820569,0.460521224016226,0.466674866272364,0.44483580832762,0.400277580303375,0.465269535784065,1,0.810772306104475,0.260530552963144,0.45954187469941,0
"Plk2",0.35028057054264,0.316961392528738,0.332237999257522,0.284160424646606,0.0861125178117498,0.193101320186297,0.269016346960829,0.242274131548444,0.233810477899372,0.224088136274309,0.223496056786513,0.219642673886853,0.129658703245137,0.311409133392745,1,0.19747593568662,0.164035766999333,0.262270234239717,0
"Gm26782",0.542387115289826,0.490519314295729,0.495865127965113,0.380951993002364,0.0973433153459801,0.32244541417185,0.396045552098487,0.366317722435418,0.34554202405995,0.339071137837043,0.343314561541945,0.316485510951345,0.256242107641834,0.432147742871713,1,0.303358185267367,0.22619302814917,0.343134549798907,0
"Sh3bp1",0.390312275754903,0.356377506255297,0.372441853856031,0.326463173751679,0.106430450961025,0.223620778998997,0.310154541632337,0.282986922850893,0.276658323850359,0.26271241435844,0.250645728689525,0.261344271172068,0.214355999990539,0.135304841247967,1,0.469998191343747,0.178010469456953,0.360640196163911,0
"Slc25a1",0.124744200184367,0.114565222295658,0.130965857825653,0.0866400080145091,0.0097398553247508,0.0612733499256009,0.0782364538374274,0.0706964052175217,0.0729159990007844,0.0652430132380167,0.0560031580855811,0.0701185769304987,0.0676163492273005,0.0551873917711893,1,0.161263496151421,0.0311021909019893,0.0342020074606087,0
"Samsn1",0.956973116911408,0.806674137199371,0.763431387747889,0.485676563130623,0.0542346154387454,0.570363146383852,0.632794822895419,0.612747935537088,0.580779070856393,0.560837946794667,0.573074245117681,0.546122693616898,0.6322890707335,0.737412447343621,1,0.554184850042503,0.358732391942202,0.505594091553647,0
"Svil",0.97937186134374,0.824604073010573,0.787710204217476,0.500002603039718,0.0711834392553579,0.577891479760429,0.647144686401436,0.62246489783062,0.587887917457668,0.570074637301099,0.585340564196273,0.548476072565711,0.588867768828963,0.670091225243215,1,0.868219920013166,0.327580527357826,0.522455107826844,0
"Prrc1",0.564141861453886,0.523670920718887,0.533372387601732,0.441353466206273,0.129856742559379,0.329736885804823,0.432979417164399,0.392504514335941,0.37094493358438,0.364449739422093,0.369869225210225,0.322995020477957,0.23538283128251,0.824493079103573,1,0.307409323840989,0.232745283489329,0.406476226839447,0
"Cep192",0.460346159954621,0.4269041544231,0.434455016206513,0.359318951212417,0.103496914605514,0.271156664130974,0.353425865149797,0.321831126218662,0.305014476094592,0.296481617534097,0.299687954343169,0.279116523961618,0.19786798122683,0.388126541960997,1,0.253514819062855,0.201319727863247,0.320028152616425,0
"Rpl17",0,0.125269086208937,0.319877787272496,0.537489468516906,0.580591842086333,0.727807277436158,0.688313302880201,0.717563617361467,0.922819148835056,0.888194543868848,0.856732810533554,0.826071935144573,0.913782358453916,0.984071685220386,0.990434046677794,0.989709316559398,1,0.586011619173567,0.730146479785806
"Cyb561a3",0.53549778374088,0.497841800567752,0.508129729296822,0.423992523783777,0.126646034804593,0.310921018602734,0.413220442176877,0.373918825771442,0.353785211041133,0.346640023684034,0.352002183433502,0.309567536707073,0.217606216736234,0.772919509970637,1,0.289979940314561,0.222305512276468,0.390203678396812,0
"Zfp91",0.391232879806239,0.362823018997511,0.375447900640474,0.32770628947412,0.106566356712854,0.224697647238436,0.312148913168493,0.283997022290566,0.274478291705546,0.261292779658578,0.254756733224886,0.260251671316525,0.197633603015419,0.173626126501735,1,0.338560630556905,0.188473570824686,0.335422965676844,0
"Zfx",0.514068909608976,0.47522190009996,0.483162362982331,0.397381479476528,0.115924160715035,0.308736992188312,0.393842766767254,0.36194127599224,0.345374243751469,0.33192018602764,0.330590998880725,0.3258753799325,0.263166471522622,0.272695124582538,1,0.465861632124602,0.223081113577087,0.372742914249443,0
"mt-Nd4",0.731728582157065,0.627333409623998,0.615332472223003,0.404701021289954,0.0770265466004978,0.424331951169343,0.490712755395066,0.46632117992514,0.437335420058336,0.432063857399993,0.437670352758527,0.402541070691905,0.400718476101704,0.564719186501328,1,0.447629236212054,0.265084209515949,0.406297853493597,0
"Ino80d",0.803642067077259,0.675878745633453,0.650269025606371,0.417813534303948,0.0681932767031311,0.477809852074579,0.536302136151695,0.512975071977529,0.487712314746288,0.46418024059976,0.482717301809091,0.455177613174455,0.456566999110079,0.496891003540985,0.556445551988057,1,0.342391409809313,0.451677307811677,0
"Glb1l",0.37000955086167,0.342611971640856,0.356919176770638,0.322016487274688,0.109756342264116,0.22101504900401,0.30533126259226,0.281711885810713,0.281204135542886,0.266384288733638,0.243512102254591,0.238907946915618,0.257417081170324,0.213646664554012,0.172574910393143,1,0.25262578042201,0.350863956994187,0
"Farsb",0.2275765846679,0.187678520594344,0.208394701183378,0.166375690214701,0.0511021846827829,0.138756440526615,0.168765362421343,0.162314548760357,0.17099353664594,0.165672828497891,0.147342493449543,0.135328035982832,0.158815431579109,0.154215479421654,0.075245888068776,1,0.315046734080073,0.274246003306747,0
"Fam129a",0.482763259981238,0.447196512925032,0.456584149187284,0.380674124002121,0.115725094509655,0.293906172177019,0.374266510971928,0.346342491154575,0.337283456476778,0.318923562199974,0.304242158376759,0.30543035093223,0.303017443223688,0.246516416832615,0.317978260723397,1,0.210129757015431,0.365760699622315,0
"Pbx1",0.665856051876657,0.579673459029201,0.580795003856475,0.4026388255992,0.0978614924881295,0.395893336700015,0.462551438834281,0.437093216344288,0.42115542219215,0.399680005218249,0.394659405733947,0.388608581355493,0.378700623301503,0.350282726689428,0.413151518864777,1,0.396738775342496,0.435378348360543,0
"Esrrg",0.503575143386498,0.464131705942948,0.473736649679263,0.388850144074913,0.116418648703201,0.306815273850534,0.386023188857723,0.358107793234768,0.348906528671268,0.329948041278519,0.314965299810149,0.314818614598917,0.314556454141179,0.263735146255932,0.311168774497915,1,0.252719851858432,0.380653040785944,0
